AnimalID	GroupID	Location	TrappingPeriod	DateofCapture	CaptureStart	CaptureEnd	GroupSize	Sex	weight	Rainfall	firstcapturedate	censor	Time.days	Time.years	statecode	state	id	SessRef	SexRatiomf	ScaledWeight	Scale_sexratio	Rainfall.s
KR10M033	Kuruman 10	KRR	13	0011-03-20	2020-03-08	0012-03-20	16	Male	101	165.6746387	2018-10-02	NA	526	1.440109514	ingroupnonbreeder	1	197	503	0.8125	0.3891616126479185	0.3125	1.6980594640235869
KR10M033	Kuruman 10	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2018-10-02	99	603	1.650924025	ingroupnonbreeder	99	197	NA	NA	NA	NA	0.018894261310797827
KR10M034	Kuruman 10	KRR	11	0016-03-20	2019-03-12	0017-03-20	20	Male	30	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	212	428	0.8	-1.4153165076431722	0.30000000000000004	0.09447713744616895
KR10M034	Kuruman 10	KRR	12	0009-09-20	2019-09-09	0010-09-20	19	Male	53	0.397720048	2019-03-12	NA	181	0.495550992	ingroupnonbreeder	1	212	454	0.8421052631578947	-0.8307672574080301	0.3421052631578947	-1.0534709943269704
KR10M034	Kuruman 10	KRR	13	0011-03-20	2020-03-08	0012-03-20	16	Male	83	165.6746387	2019-03-12	NA	365	0.999315537	ingroupnonbreeder	1	212	503	0.8125	-0.06831171362306225	0.3125	1.6980594640235869
KR10M034	Kuruman 10	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2019-03-12	99	442	1.210130048	ingroupnonbreeder	99	212	NA	NA	NA	NA	0.018894261310797827
KR10M035	Kuruman 10	KRR	11	0017-03-20	2019-03-12	0017-03-20	20	Male	30	69.35182863	2019-03-12	NA	5	0.013689254	ingroupnonbreeder	1	213	428	0.8	-1.4153165076431722	0.30000000000000004	0.09447713744616895
KR10M035	Kuruman 10	KRR	12	0010-09-20	2019-09-09	0010-09-20	19	Male	63	0.397720048	2019-03-12	NA	182	0.498288843	ingroupnonbreeder	1	213	454	0.8421052631578947	-0.5766154094797075	0.3421052631578947	-1.0534709943269704
KR10M035	Kuruman 10	KRR	13	0009-03-20	2020-03-08	0012-03-20	16	Male	92	165.6746387	2019-03-12	NA	363	0.993839836	ingroupnonbreeder	1	213	503	0.8125	0.1604249495124281	0.3125	1.6980594640235869
KR10M035	Kuruman 10	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2019-03-12	99	442	1.210130048	ingroupnonbreeder	99	213	NA	NA	NA	NA	0.018894261310797827
KR10M037	Kuruman 10	KRR	11	0014-03-20	2019-03-12	0017-03-20	20	Male	66	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	214	428	0.8	-0.5003698551012107	0.30000000000000004	0.09447713744616895
KR10M037	Kuruman 10	KRR	12	0010-09-20	2019-09-09	0010-09-20	19	Male	83	0.397720048	2019-03-12	NA	182	0.498288843	ingroupnonbreeder	1	214	454	0.8421052631578947	-0.06831171362306225	0.3421052631578947	-1.0534709943269704
KR10M037	NA	KRR	NA	0005-03-20	2020-03-05	NA	NA	Male	NA	NA	2019-03-12	NA	359	0.982888433	Disappeared	2	214	NA	NA	NA	NA	NA
KR11F002	Kuruman 11	KRR	7	0020-02-20	2017-02-20	0024-02-20	7	Female	43	209.6293089	2017-02-20	NA	0	0	ingroupnonbreeder	1	89	276	0.42857142857142855	-1.0946039829301408	-0.07142857142857145	2.4298168977200922
KR11F002	Kuruman 11	KRR	8	0019-08-20	2017-08-19	0021-08-20	11	Female	94	1.34743409	2017-02-20	NA	180	0.492813142	ingroupnonbreeder	1	89	338	0.4545454545454546	0.580693928444338	-0.045454545454545414	-1.0376601531363236
KR11F002	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Female	119	121.7158381	2017-02-20	NA	391	1.070499658	ingroupnonbreeder	1	89	359	0.4	1.4019183948043767	-0.09999999999999998	0.9662332674199685
KR11F002	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Female	119	11.76823613	2017-02-20	NA	590	1.615331964	ingroupnonbreeder	1	89	400	0.375	1.4019183948043767	-0.125	-0.8641746208105754
KR11F002	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Female	133	69.35182863	2017-02-20	NA	752	2.058863792	ingroupnonbreeder	1	89	426	0.4545454545454546	1.8618040959659985	-0.045454545454545414	0.09447713744616895
KR11F002	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Female	NA	NA	2017-02-20	NA	931	2.548939083	Disappeared	2	89	NA	NA	NA	NA	NA
KR11F003	Kuruman 11	KRR	7	0021-02-20	2017-02-20	0024-02-20	7	Female	76	209.6293089	2017-02-20	NA	0	0	ingroupnonbreeder	1	90	276	0.42857142857142855	-0.010587687334889843	-0.07142857142857145	2.4298168977200922
KR11F003	Kuruman 11	KRR	8	0019-08-20	2017-08-19	0021-08-20	11	Female	116	1.34743409	2017-02-20	NA	180	0.492813142	ingroupnonbreeder	1	90	338	0.4545454545454546	1.303371458841172	-0.045454545454545414	-1.0376601531363236
KR11F003	Kuruman 11	KRR	9	0019-03-20	2018-03-17	0020-03-20	15	Female	133	121.7158381	2017-02-20	NA	392	1.073237509	ingroupnonbreeder	1	90	359	0.4	1.8618040959659985	-0.09999999999999998	0.9662332674199685
KR11F003	NA	KRR	NA	0014-09-20	2018-09-14	NA	NA	Female	NA	NA	2017-02-20	NA	571	1.563312799	Disappeared	2	90	NA	NA	NA	NA	NA
KR11F006	Kuruman 11	KRR	7	0022-02-20	2017-02-20	0024-02-20	7	Female	43	209.6293089	2017-02-20	NA	0	0	ingroupnonbreeder	1	91	276	0.42857142857142855	-1.0946039829301408	-0.07142857142857145	2.4298168977200922
KR11F006	Kuruman 11	KRR	8	0019-08-20	2017-08-19	0021-08-20	11	Female	92	1.34743409	2017-02-20	NA	180	0.492813142	ingroupnonbreeder	1	91	338	0.4545454545454546	0.514995971135535	-0.045454545454545414	-1.0376601531363236
KR11F006	Kuruman 11	KRR	9	0017-03-20	2018-03-17	0020-03-20	15	Female	112	121.7158381	2017-02-20	NA	390	1.067761807	ingroupnonbreeder	1	91	359	0.4	1.171975544223566	-0.09999999999999998	0.9662332674199685
KR11F006	Kuruman 11	KRR	10	0002-10-20	2018-10-02	0010-10-20	16	Female	137	11.76823613	2017-02-20	NA	589	1.612594114	ingroupnonbreeder	1	91	400	0.375	1.9932000105836045	-0.125	-0.8641746208105754
KR11F006	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	142	69.35182863	2017-02-20	NA	751	2.056125941	ingroupnonbreeder	1	91	426	0.4545454545454546	2.1574449038556125	-0.045454545454545414	0.09447713744616895
KR11F006	Kuruman 11	KRR	12	0023-09-20	2019-09-23	0027-09-20	20	Female	121	0.397720048	2017-02-20	NA	945	2.587268994	ingroupnonbreeder	1	91	461	0.5	1.4676163521131798	0	-1.0534709943269704
KR11F006	NA	KRR	NA	0005-03-20	2020-03-05	NA	NA	Female	NA	NA	2017-02-20	NA	1109	3.036276523	Disappeared	2	91	NA	NA	NA	NA	NA
KR11F007	Kuruman 11	KRR	8	0019-08-20	2017-08-19	0021-08-20	11	Female	53	1.34743409	2017-08-19	NA	0	0	ingroupnonbreeder	1	128	338	0.4545454545454546	-0.7661141963861254	-0.045454545454545414	-1.0376601531363236
KR11F007	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Female	98	121.7158381	2017-08-19	NA	211	0.577686516	ingroupnonbreeder	1	128	359	0.4	0.7120898430619442	-0.09999999999999998	0.9662332674199685
KR11F007	Kuruman 11	KRR	10	0005-10-20	2018-10-02	0010-10-20	16	Female	123	11.76823613	2017-08-19	NA	412	1.127994524	ingroupnonbreeder	1	128	400	0.375	1.533314309421983	-0.125	-0.8641746208105754
KR11F007	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	128	69.35182863	2017-08-19	NA	571	1.563312799	ingroupnonbreeder	1	128	426	0.4545454545454546	1.6975592026939907	-0.045454545454545414	0.09447713744616895
KR11F007	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Female	NA	NA	2017-08-19	NA	751	2.056125941	Disappeared	2	128	NA	NA	NA	NA	NA
KR11F008	Kuruman 11	KRR	8	0020-08-20	2017-08-19	0021-08-20	11	Female	57	1.34743409	2017-08-19	NA	0	0	ingroupnonbreeder	1	129	338	0.4545454545454546	-0.6347182817685193	-0.045454545454545414	-1.0376601531363236
KR11F008	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Female	107	121.7158381	2017-08-19	NA	211	0.577686516	ingroupnonbreeder	1	129	359	0.4	1.0077306509515582	-0.09999999999999998	0.9662332674199685
KR11F008	Kuruman 11	KRR	10	0004-10-20	2018-10-02	0010-10-20	16	Female	121	11.76823613	2017-08-19	NA	411	1.125256674	ingroupnonbreeder	1	129	400	0.375	1.4676163521131798	-0.125	-0.8641746208105754
KR11F008	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	122	69.35182863	2017-08-19	NA	571	1.563312799	ingroupnonbreeder	1	129	426	0.4545454545454546	1.5004653307675813	-0.045454545454545414	0.09447713744616895
KR11F008	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Female	111	0.397720048	2017-08-19	NA	767	2.099931554	ingroupnonbreeder	1	129	461	0.5	1.1391265655691643	0	-1.0534709943269704
KR11F008	Kuruman 11	KRR	13	0001-04-20	2020-03-30	0001-04-20	17	Female	104	165.6746387	2017-08-19	NA	956	2.617385352	ingroupnonbreeder	1	129	515	0.4705882352941176	0.9091837149883535	-0.029411764705882415	1.6980594640235869
KR11F008	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2017-08-19	99	1012	2.770704997	ingroupnonbreeder	99	129	NA	NA	NA	NA	0.018894261310797827
KR11F015	Kuruman 11	KRR	9	0020-03-20	2018-03-17	0020-03-20	15	Female	49	121.7158381	2018-03-17	NA	0	0	ingroupnonbreeder	1	133	359	0.4	-0.8975101110037317	-0.09999999999999998	0.9662332674199685
KR11F015	Kuruman 11	KRR	10	0002-10-20	2018-10-02	0010-10-20	16	Female	91	11.76823613	2018-03-17	NA	199	0.544832307	ingroupnonbreeder	1	133	400	0.375	0.48214699248113335	-0.125	-0.8641746208105754
KR11F015	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Female	115	69.35182863	2018-03-17	NA	362	0.991101985	ingroupnonbreeder	1	133	426	0.4545454545454546	1.2705224801867705	-0.045454545454545414	0.09447713744616895
KR11F015	Kuruman 11	KRR	12	0024-09-20	2019-09-23	0027-09-20	20	Female	99	0.397720048	2018-03-17	NA	556	1.522245038	ingroupnonbreeder	1	133	461	0.5	0.7449388217163457	0	-1.0534709943269704
KR11F015	Kuruman 11	KRR	13	0031-03-20	2020-03-30	0001-04-20	17	Female	104	165.6746387	2018-03-17	NA	745	2.039698836	ingroupnonbreeder	1	133	515	0.4705882352941176	0.9091837149883535	-0.029411764705882415	1.6980594640235869
KR11F015	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2018-03-17	99	802	2.195756331	ingroupnonbreeder	99	133	NA	NA	NA	NA	0.018894261310797827
KR11F016	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Female	47	11.76823613	2018-10-02	NA	0	0	ingroupnonbreeder	1	147	400	0.375	-0.9632080683125347	-0.125	-0.8641746208105754
KR11F016	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	79	69.35182863	2018-10-02	NA	162	0.443531828	ingroupnonbreeder	1	147	426	0.4545454545454546	0.0879592486283148	-0.045454545454545414	0.09447713744616895
KR11F016	Kuruman 11	KRR	12	0024-09-20	2019-09-23	0027-09-20	20	Female	74	0.397720048	2018-10-02	NA	357	0.977412731	ingroupnonbreeder	1	147	461	0.5	-0.07628564464369295	0	-1.0534709943269704
KR11F016	Kuruman 11	KRR	13	0001-04-20	2020-03-30	0001-04-20	17	Female	85	165.6746387	2018-10-02	NA	547	1.497604381	ingroupnonbreeder	1	147	515	0.4705882352941176	0.2850531205547241	-0.029411764705882415	1.6980594640235869
KR11F016	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2018-10-02	99	603	1.650924025	ingroupnonbreeder	99	147	NA	NA	NA	NA	0.018894261310797827
KR11F018	Kuruman 11	KRR	10	0005-10-20	2018-10-02	0010-10-20	16	Female	31	11.76823613	2018-10-02	NA	0	0	ingroupnonbreeder	1	148	400	0.375	-1.4887917267829596	-0.125	-0.8641746208105754
KR11F018	NA	KRR	NA	0009-03-20	2019-03-09	NA	NA	Female	NA	NA	2018-10-02	NA	158	0.432580424	Disappeared	2	148	NA	NA	NA	NA	NA
KR11F019	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Female	49	11.76823613	2018-10-02	NA	0	0	ingroupnonbreeder	1	149	400	0.375	-0.8975101110037317	-0.125	-0.8641746208105754
KR11F019	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Female	80	69.35182863	2018-10-02	NA	163	0.446269678	ingroupnonbreeder	1	149	426	0.4545454545454546	0.12080822728271635	-0.045454545454545414	0.09447713744616895
KR11F019	Kuruman 11	KRR	12	0023-09-20	2019-09-23	0027-09-20	20	Female	74	0.397720048	2018-10-02	NA	356	0.97467488	ingroupnonbreeder	1	149	461	0.5	-0.07628564464369295	0	-1.0534709943269704
KR11F019	Kuruman 11	KRR	13	0031-03-20	2020-03-30	0001-04-20	17	Female	78	165.6746387	2018-10-02	NA	546	1.49486653	ingroupnonbreeder	1	149	515	0.4705882352941176	0.05511026997391325	-0.029411764705882415	1.6980594640235869
KR11F019	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2018-10-02	99	603	1.650924025	ingroupnonbreeder	99	149	NA	NA	NA	NA	0.018894261310797827
KR11F021	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	70	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	163	426	0.4545454545454546	-0.20768155926129914	-0.045454545454545414	0.09447713744616895
KR11F021	Kuruman 11	KRR	12	0024-09-20	2019-09-23	0027-09-20	20	Female	70	0.397720048	2019-03-12	NA	196	0.536618754	ingroupnonbreeder	1	163	461	0.5	-0.20768155926129914	0	-1.0534709943269704
KR11F021	Kuruman 11	KRR	13	0031-03-20	2020-03-30	0001-04-20	17	Female	75	165.6746387	2019-03-12	NA	385	1.054072553	ingroupnonbreeder	1	163	515	0.4705882352941176	-0.04343666598929139	-0.029411764705882415	1.6980594640235869
KR11F021	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2019-03-12	99	442	1.210130048	ingroupnonbreeder	99	163	NA	NA	NA	NA	0.018894261310797827
KR11F022	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Female	55	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	164	426	0.4545454545454546	-0.7004162390773223	-0.045454545454545414	0.09447713744616895
KR11F022	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Female	71	0.397720048	2019-03-12	NA	197	0.539356605	ingroupnonbreeder	1	164	461	0.5	-0.17483258060689758	0	-1.0534709943269704
KR11F022	Kuruman 11	KRR	13	0001-04-20	2020-03-30	0001-04-20	17	Female	76	165.6746387	2019-03-12	NA	386	1.056810404	ingroupnonbreeder	1	164	515	0.4705882352941176	-0.010587687334889843	-0.029411764705882415	1.6980594640235869
KR11F022	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2019-03-12	99	442	1.210130048	ingroupnonbreeder	99	164	NA	NA	NA	NA	0.018894261310797827
KR11M004	Kuruman 11	KRR	7	0021-02-20	2017-02-20	0024-02-20	7	Male	85	209.6293089	2017-02-20	NA	0	0	ingroupnonbreeder	1	106	276	0.42857142857142855	-0.01748134403739773	-0.07142857142857145	2.4298168977200922
KR11M004	Kuruman 11	KRR	8	0019-08-20	2017-08-19	0021-08-20	11	Male	115	1.34743409	2017-02-20	NA	180	0.492813142	ingroupnonbreeder	1	106	338	0.4545454545454546	0.7449741997475702	-0.045454545454545414	-1.0376601531363236
KR11M004	Kuruman 11	KRR	9	0017-03-20	2018-03-17	0020-03-20	15	Male	164	121.7158381	2017-02-20	NA	390	1.067761807	ingroupnonbreeder	1	106	359	0.4	1.990318254596351	-0.09999999999999998	0.9662332674199685
KR11M004	Kuruman 11	KRR	10	0006-10-20	2018-10-02	0010-10-20	16	Male	170	11.76823613	2017-02-20	NA	593	1.623545517	ingroupnonbreeder	1	106	400	0.375	2.1428093633533445	-0.125	-0.8641746208105754
KR11M004	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Male	178	69.35182863	2017-02-20	NA	752	2.058863792	ingroupnonbreeder	1	106	426	0.4545454545454546	2.3461308416960027	-0.045454545454545414	0.09447713744616895
KR11M004	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Male	147	0.397720048	2017-02-20	NA	947	2.592744695	ingroupnonbreeder	1	106	461	0.5	1.5582601131182026	0	-1.0534709943269704
KR11M004	Kuruman 11	KRR	13	0001-04-20	2020-03-30	0001-04-20	17	Male	135	165.6746387	2017-02-20	NA	1136	3.110198494	ingroupnonbreeder	1	106	515	0.4705882352941176	1.2532778956042154	-0.029411764705882415	1.6980594640235869
KR11M004	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2017-02-20	99	1192	3.263518138	ingroupnonbreeder	99	106	NA	NA	NA	NA	0.018894261310797827
KR11M005	Kuruman 11	KRR	7	0022-02-20	2017-02-20	0024-02-20	7	Male	73	209.6293089	2017-02-20	NA	0	0	ingroupnonbreeder	1	107	276	0.42857142857142855	-0.3224635615513849	-0.07142857142857145	2.4298168977200922
KR11M005	NA	KRR	NA	0031-07-20	2017-07-31	NA	NA	Male	NA	NA	2017-02-20	NA	161	0.440793977	Disappeared	2	107	NA	NA	NA	NA	NA
KR11M009	Kuruman 11	KRR	8	0020-08-20	2017-08-19	0021-08-20	11	Male	54	1.34743409	2017-08-19	NA	0	0	ingroupnonbreeder	1	160	338	0.4545454545454546	-0.8053520726151979	-0.045454545454545414	-1.0376601531363236
KR11M009	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Male	122	121.7158381	2017-08-19	NA	211	0.577686516	ingroupnonbreeder	1	160	359	0.4	0.922880493297396	-0.09999999999999998	0.9662332674199685
KR11M009	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Male	152	11.76823613	2017-08-19	NA	410	1.122518823	ingroupnonbreeder	1	160	400	0.375	1.6853360370823638	-0.125	-0.8641746208105754
KR11M009	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Male	183	69.35182863	2017-08-19	NA	571	1.563312799	ingroupnonbreeder	1	160	426	0.4545454545454546	2.473206765660164	-0.045454545454545414	0.09447713744616895
KR11M009	Kuruman 11	KRR	12	0024-09-20	2019-09-23	0027-09-20	20	Male	137	0.397720048	2017-08-19	NA	766	2.097193703	ingroupnonbreeder	1	160	461	0.5	1.3041082651898799	0	-1.0534709943269704
KR11M009	Kuruman 11	KRR	13	0030-03-20	2020-03-30	0001-04-20	17	Male	126	165.6746387	2017-08-19	NA	954	2.611909651	ingroupnonbreeder	1	160	515	0.4705882352941176	1.024541232468725	-0.029411764705882415	1.6980594640235869
KR11M009	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2017-08-19	99	1012	2.770704997	ingroupnonbreeder	99	160	NA	NA	NA	NA	0.018894261310797827
KR11M011	Kuruman 11	KRR	8	0020-08-20	2017-08-19	0021-08-20	11	Male	28	1.34743409	2017-08-19	NA	0	0	ingroupnonbreeder	1	162	338	0.4545454545454546	-1.4661468772288366	-0.045454545454545414	-1.0376601531363236
KR11M011	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Male	92	121.7158381	2017-08-19	NA	211	0.577686516	ingroupnonbreeder	1	162	359	0.4	0.1604249495124281	-0.09999999999999998	0.9662332674199685
KR11M011	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Male	117	11.76823613	2017-08-19	NA	410	1.122518823	ingroupnonbreeder	1	162	400	0.375	0.7958045693332346	-0.125	-0.8641746208105754
KR11M011	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Male	139	69.35182863	2017-08-19	NA	571	1.563312799	ingroupnonbreeder	1	162	426	0.4545454545454546	1.3549386347755445	-0.045454545454545414	0.09447713744616895
KR11M011	Kuruman 11	KRR	12	0024-09-20	2019-09-23	0027-09-20	20	Male	117	0.397720048	2017-08-19	NA	766	2.097193703	ingroupnonbreeder	1	162	461	0.5	0.7958045693332346	0	-1.0534709943269704
KR11M011	Kuruman 11	KRR	13	0001-04-20	2020-03-30	0001-04-20	17	Male	112	165.6746387	2017-08-19	NA	956	2.617385352	ingroupnonbreeder	1	162	515	0.4705882352941176	0.6687286453690734	-0.029411764705882415	1.6980594640235869
KR11M011	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2017-08-19	99	1012	2.770704997	ingroupnonbreeder	99	162	NA	NA	NA	NA	0.018894261310797827
KR11M012	Kuruman 11	KRR	9	0018-03-20	2018-03-17	0020-03-20	15	Female	45	121.7158381	2018-03-17	NA	0	0	ingroupnonbreeder	1	134	359	0.4	-1.0289060256213378	-0.09999999999999998	0.9662332674199685
KR11M012	Kuruman 11	KRR	10	0003-10-20	2018-10-02	0010-10-20	16	Female	89	11.76823613	2018-03-17	NA	200	0.547570157	ingroupnonbreeder	1	134	400	0.375	0.4164490351723303	-0.125	-0.8641746208105754
KR11M012	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Female	100	69.35182863	2018-03-17	NA	361	0.988364134	ingroupnonbreeder	1	134	426	0.4545454545454546	0.7777878003707474	-0.045454545454545414	0.09447713744616895
KR11M012	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Female	90	0.397720048	2018-03-17	NA	557	1.524982888	ingroupnonbreeder	1	134	461	0.5	0.44929801382673185	0	-1.0534709943269704
KR11M012	Kuruman 11	KRR	13	0030-03-20	2020-03-30	0001-04-20	17	Female	90	165.6746387	2018-03-17	NA	744	2.036960986	ingroupnonbreeder	1	134	515	0.4705882352941176	0.44929801382673185	-0.029411764705882415	1.6980594640235869
KR11M012	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2018-03-17	99	802	2.195756331	ingroupnonbreeder	99	134	NA	NA	NA	NA	0.018894261310797827
KR11M014	Kuruman 11	KRR	9	0020-03-20	2018-03-17	0020-03-20	15	Male	48	121.7158381	2018-03-17	NA	0	0	ingroupnonbreeder	1	175	359	0.4	-0.9578431813721915	-0.09999999999999998	0.9662332674199685
KR11M014	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Male	111	69.35182863	2018-03-17	NA	362	0.991101985	ingroupnonbreeder	1	175	426	0.4545454545454546	0.6433134605762411	-0.045454545454545414	0.09447713744616895
KR11M014	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Male	101	0.397720048	2018-03-17	NA	557	1.524982888	ingroupnonbreeder	1	175	461	0.5	0.3891616126479185	0	-1.0534709943269704
KR11M014	Kuruman 11	KRR	13	0030-03-20	2020-03-30	0001-04-20	17	Male	93	165.6746387	2018-03-17	NA	744	2.036960986	ingroupnonbreeder	1	175	515	0.4705882352941176	0.18584013430526036	-0.029411764705882415	1.6980594640235869
KR11M014	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2018-03-17	99	802	2.195756331	ingroupnonbreeder	99	175	NA	NA	NA	NA	0.018894261310797827
KR11M017	Kuruman 11	KRR	10	0004-10-20	2018-10-02	0010-10-20	16	Male	54	11.76823613	2018-10-02	NA	0	0	ingroupnonbreeder	1	198	400	0.375	-0.8053520726151979	-0.125	-0.8641746208105754
KR11M017	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Male	92	69.35182863	2018-10-02	NA	163	0.446269678	ingroupnonbreeder	1	198	426	0.4545454545454546	0.1604249495124281	-0.045454545454545414	0.09447713744616895
KR11M017	Kuruman 11	KRR	12	0023-09-20	2019-09-23	0027-09-20	20	Male	87	0.397720048	2018-10-02	NA	356	0.97467488	ingroupnonbreeder	1	198	461	0.5	0.0333490255482668	0	-1.0534709943269704
KR11M017	Kuruman 11	KRR	13	0031-03-20	2020-03-30	0001-04-20	17	Male	82	165.6746387	2018-10-02	NA	546	1.49486653	ingroupnonbreeder	1	198	515	0.4705882352941176	-0.09372689841589452	-0.029411764705882415	1.6980594640235869
KR11M017	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2018-10-02	99	603	1.650924025	ingroupnonbreeder	99	198	NA	NA	NA	NA	0.018894261310797827
KR11M020	Kuruman 11	KRR	11	0013-03-20	2019-03-12	0014-03-20	22	Male	79	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	215	426	0.4545454545454546	-0.1699724527943913	-0.045454545454545414	0.09447713744616895
KR11M020	Kuruman 11	KRR	12	0025-09-20	2019-09-23	0027-09-20	20	Male	82	0.397720048	2019-03-12	NA	197	0.539356605	ingroupnonbreeder	1	215	461	0.5	-0.09372689841589452	0	-1.0534709943269704
KR11M020	NA	KRR	NA	0005-03-20	2020-03-05	NA	NA	Male	NA	NA	2019-03-12	NA	359	0.982888433	Disappeared	2	215	NA	NA	NA	NA	NA
KR11M023	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Male	50	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	216	426	0.4545454545454546	-0.9070128117865269	-0.045454545454545414	0.09447713744616895
KR11M023	Kuruman 11	KRR	12	0023-09-20	2019-09-23	0027-09-20	20	Male	66	0.397720048	2019-03-12	NA	195	0.533880903	ingroupnonbreeder	1	216	461	0.5	-0.5003698551012107	0	-1.0534709943269704
KR11M023	Kuruman 11	KRR	13	0031-03-20	2020-03-30	0001-04-20	17	Male	65	165.6746387	2019-03-12	NA	385	1.054072553	ingroupnonbreeder	1	216	515	0.4705882352941176	-0.525785039894043	-0.029411764705882415	1.6980594640235869
KR11M023	Kuruman 11	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2019-03-12	99	442	1.210130048	ingroupnonbreeder	99	216	NA	NA	NA	NA	0.018894261310797827
KR11M024	Kuruman 11	KRR	11	0014-03-20	2019-03-12	0014-03-20	22	Male	46	69.35182863	2019-03-12	NA	0	0	ingroupnonbreeder	1	217	426	0.4545454545454546	-1.008673550957856	-0.045454545454545414	0.09447713744616895
KR11M024	Kuruman 11	KRR	12	0027-09-20	2019-09-23	0027-09-20	20	Male	64	0.397720048	2019-03-12	NA	199	0.544832307	ingroupnonbreeder	1	217	461	0.5	-0.5512002246868752	0	-1.0534709943269704
KR11M024	NA	KRR	NA	0005-03-20	2020-03-05	NA	NA	Male	NA	NA	2019-03-12	NA	359	0.982888433	Disappeared	2	217	NA	NA	NA	NA	NA
KR13F019	Kuruman 13	KRR	1	0025-01-20	2014-01-22	0028-01-20	26	Female	78	118.8639779	2014-01-22	NA	0	0	ingroupnonbreeder	1	6	139	0.5384615384615384	0.05511026997391325	0.038461538461538436	0.9187554933468689
